"No.","Time","Source","Destination","Protocol","Length","Info"
"11919","39.998634","150.100.0.2","150.100.12.130","TCP","158","57300  >  49153 [ACK] Seq=15701 Ack=7901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11920","39.998703","150.100.12.130","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7901 Ack=15801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11921","39.998761","150.100.15.7","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8401 Ack=16801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11922","39.998761","150.100.0.2","150.100.15.7","TCP","158","57300  >  49153 [ACK] Seq=16801 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11923","39.998774","150.100.0.2","150.100.15.7","TCP","158","57300  >  49153 [ACK] Seq=16901 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11924","39.998883","150.100.15.7","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8501 Ack=17001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11925","40.008444","150.100.0.2","150.100.12.133","TCP","64","57300  >  49153 [ACK] Seq=17001 Ack=8501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11926","40.012051","150.100.12.130","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7901 Ack=15801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11927","40.012051","150.100.0.2","150.100.12.130","TCP","64","57300  >  49153 [ACK] Seq=15801 Ack=8001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11928","40.012057","150.100.0.2","150.100.12.130","TCP","158","57300  >  49153 [ACK] Seq=15801 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11929","40.012087","150.100.0.2","150.100.12.130","TCP","158","57300  >  49153 [ACK] Seq=15901 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11930","40.012156","150.100.12.130","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8001 Ack=16001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11931","40.012199","150.100.0.2","150.100.12.136","TCP","64","57300  >  49153 [ACK] Seq=16001 Ack=8001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11932","40.014867","150.100.15.8","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7701 Ack=15401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11933","40.014867","150.100.0.2","150.100.15.8","TCP","158","57300  >  49153 [ACK] Seq=15401 Ack=7801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11934","40.014880","150.100.0.2","150.100.15.8","TCP","158","57300  >  49153 [ACK] Seq=15501 Ack=7801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11935","40.015004","150.100.15.8","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7801 Ack=15601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11936","40.023461","150.100.12.7","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8701 Ack=17401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11937","40.023461","150.100.0.2","150.100.12.7","TCP","158","57300  >  49153 [ACK] Seq=17401 Ack=8801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11938","40.023475","150.100.0.2","150.100.12.7","TCP","158","57300  >  49153 [ACK] Seq=17501 Ack=8801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11939","40.023543","150.100.12.7","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8801 Ack=17601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11940","40.025140","150.100.12.5","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=6701 Ack=13401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11941","40.025140","150.100.0.2","150.100.12.5","TCP","158","57300  >  49153 [ACK] Seq=13401 Ack=6801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11942","40.025153","150.100.0.2","150.100.12.5","TCP","158","57300  >  49153 [ACK] Seq=13501 Ack=6801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11943","40.025222","150.100.12.5","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=6801 Ack=13601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11944","40.041972","150.100.0.2","150.100.12.132","TCP","64","57300  >  49153 [ACK] Seq=15001 Ack=7501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11945","40.044908","150.100.0.2","150.100.15.10","TCP","64","57300  >  49153 [ACK] Seq=16601 Ack=8301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11946","40.048655","150.100.12.6","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8901 Ack=17801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11947","40.048655","150.100.0.2","150.100.12.6","TCP","158","57300  >  49153 [ACK] Seq=17801 Ack=9001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11948","40.048669","150.100.0.2","150.100.12.6","TCP","158","57300  >  49153 [ACK] Seq=17901 Ack=9001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11949","40.048736","150.100.12.6","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=9001 Ack=18001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11950","40.055626","150.100.0.2","150.100.12.131","TCP","64","57300  >  49153 [ACK] Seq=14601 Ack=7301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11951","40.093649","150.100.12.9","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7001 Ack=14001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11952","40.093649","150.100.0.2","150.100.12.9","TCP","158","57300  >  49153 [ACK] Seq=14001 Ack=7101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11953","40.093663","150.100.0.2","150.100.12.9","TCP","158","57300  >  49153 [ACK] Seq=14101 Ack=7101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11954","40.093732","150.100.12.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7101 Ack=14201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11955","40.097756","150.100.0.2","150.100.15.4","TCP","64","57300  >  49153 [ACK] Seq=18601 Ack=9301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11956","40.101263","150.100.0.2","150.100.12.8","TCP","64","57300  >  49153 [ACK] Seq=18401 Ack=9201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11957","40.102041","150.100.0.2","150.100.12.12","TCP","64","57300  >  49153 [ACK] Seq=15601 Ack=7801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11958","40.124285","150.100.0.2","150.100.12.138","TCP","64","57300  >  49153 [ACK] Seq=16801 Ack=8401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11959","40.134127","150.100.0.2","150.100.15.2","TCP","64","57300  >  49153 [ACK] Seq=16401 Ack=8201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11960","40.152334","150.100.15.4","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=9301 Ack=18601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11961","40.152334","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=18601 Ack=9401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11962","40.152347","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=18701 Ack=9401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11963","40.152447","150.100.15.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=9401 Ack=18801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11964","40.191722","150.100.0.2","150.100.15.11","TCP","64","57300  >  49153 [ACK] Seq=15401 Ack=7701 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11965","40.195841","150.100.0.2","150.100.12.3","TCP","64","57300  >  49153 [ACK] Seq=16201 Ack=8101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11966","40.197707","150.100.0.2","150.100.15.3","TCP","64","57300  >  49153 [ACK] Seq=16001 Ack=8001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11967","40.198761","150.100.0.2","150.100.15.7","TCP","64","57300  >  49153 [ACK] Seq=17001 Ack=8501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11968","40.214867","150.100.0.2","150.100.15.8","TCP","64","57300  >  49153 [ACK] Seq=15601 Ack=7801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11969","40.223461","150.100.0.2","150.100.12.7","TCP","64","57300  >  49153 [ACK] Seq=17601 Ack=8801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11970","40.224710","150.100.12.135","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7901 Ack=15801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11971","40.224710","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=15801 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11972","40.224723","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=15901 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11973","40.224792","150.100.12.135","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8001 Ack=16001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11974","40.225140","150.100.0.2","150.100.12.5","TCP","64","57300  >  49153 [ACK] Seq=13601 Ack=6801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11975","40.228910","150.100.12.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8101 Ack=16201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11976","40.228910","150.100.0.2","150.100.12.3","TCP","158","57300  >  49153 [ACK] Seq=16201 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11977","40.228923","150.100.0.2","150.100.12.3","TCP","158","57300  >  49153 [ACK] Seq=16301 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11978","40.229001","150.100.12.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11979","40.231284","150.100.15.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7701 Ack=15401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11980","40.231284","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=15401 Ack=7801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11981","40.231297","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=15501 Ack=7801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11982","40.231400","150.100.15.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7801 Ack=15601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11983","40.241713","150.100.12.10","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=9201 Ack=18401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11984","40.241713","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=18401 Ack=9301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11985","40.241727","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=18501 Ack=9301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11986","40.241795","150.100.12.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=9301 Ack=18601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11987","40.247760","150.100.15.7","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8501 Ack=17001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11988","40.247760","150.100.0.2","150.100.15.7","TCP","158","57300  >  49153 [ACK] Seq=17001 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11989","40.247773","150.100.0.2","150.100.15.7","TCP","158","57300  >  49153 [ACK] Seq=17101 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11990","40.247877","150.100.15.7","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8601 Ack=17201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11991","40.248655","150.100.0.2","150.100.12.6","TCP","64","57300  >  49153 [ACK] Seq=18001 Ack=9001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11992","40.250077","150.100.12.130","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8001 Ack=16001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11993","40.250077","150.100.0.2","150.100.12.130","TCP","158","57300  >  49153 [ACK] Seq=16001 Ack=8101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11994","40.250091","150.100.0.2","150.100.12.130","TCP","158","57300  >  49153 [ACK] Seq=16101 Ack=8101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11995","40.250179","150.100.12.130","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8101 Ack=16201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11996","40.275570","150.100.12.4","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8101 Ack=16201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11997","40.275570","150.100.0.2","150.100.12.4","TCP","158","57300  >  49153 [ACK] Seq=16201 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11998","40.275584","150.100.0.2","150.100.12.4","TCP","158","57300  >  49153 [ACK] Seq=16301 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11999","40.275652","150.100.12.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12000","40.293649","150.100.0.2","150.100.12.9","TCP","64","57300  >  49153 [ACK] Seq=14201 Ack=7101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12001","40.321368","150.100.15.5","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7401 Ack=14801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12002","40.321368","150.100.0.2","150.100.15.5","TCP","158","57300  >  49153 [ACK] Seq=14801 Ack=7501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12003","40.321382","150.100.0.2","150.100.15.5","TCP","158","57300  >  49153 [ACK] Seq=14901 Ack=7501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12004","40.321480","150.100.15.5","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7501 Ack=15001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12005","40.342523","150.100.12.12","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7801 Ack=15601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12006","40.342523","150.100.0.2","150.100.12.12","TCP","158","57300  >  49153 [ACK] Seq=15601 Ack=7901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12007","40.342537","150.100.0.2","150.100.12.12","TCP","158","57300  >  49153 [ACK] Seq=15701 Ack=7901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12008","40.342604","150.100.12.12","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7901 Ack=15801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12009","40.352334","150.100.0.2","150.100.15.4","TCP","64","57300  >  49153 [ACK] Seq=18801 Ack=9401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12010","40.377672","150.100.15.9","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7601 Ack=15201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12011","40.377672","150.100.0.2","150.100.15.9","TCP","158","57300  >  49153 [ACK] Seq=15201 Ack=7701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12012","40.377686","150.100.0.2","150.100.15.9","TCP","158","57300  >  49153 [ACK] Seq=15301 Ack=7701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12013","40.377786","150.100.15.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7701 Ack=15401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12014","40.383616","150.100.12.139","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8501 Ack=17001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12015","40.383616","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=17001 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12016","40.383630","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=17101 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12017","40.383703","150.100.12.139","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8601 Ack=17201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12018","40.386011","150.100.12.132","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7501 Ack=15001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12019","40.386011","150.100.0.2","150.100.12.132","TCP","158","57300  >  49153 [ACK] Seq=15001 Ack=7601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12020","40.386024","150.100.0.2","150.100.12.132","TCP","158","57300  >  49153 [ACK] Seq=15101 Ack=7601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12021","40.386092","150.100.12.132","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7601 Ack=15201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12022","40.424710","150.100.0.2","150.100.12.135","TCP","64","57300  >  49153 [ACK] Seq=16001 Ack=8001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12023","40.428910","150.100.0.2","150.100.12.3","TCP","64","57300  >  49153 [ACK] Seq=16401 Ack=8201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12024","40.431284","150.100.0.2","150.100.15.11","TCP","64","57300  >  49153 [ACK] Seq=15601 Ack=7801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12025","40.441713","150.100.0.2","150.100.12.10","TCP","64","57300  >  49153 [ACK] Seq=18601 Ack=9301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12026","40.447760","150.100.0.2","150.100.15.7","TCP","64","57300  >  49153 [ACK] Seq=17201 Ack=8601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12027","40.450077","150.100.0.2","150.100.12.130","TCP","64","57300  >  49153 [ACK] Seq=16201 Ack=8101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12028","40.472858","150.100.12.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12029","40.472858","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=16601 Ack=8401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12030","40.472872","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=16701 Ack=8401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12031","40.472957","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8401 Ack=16801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12032","40.475570","150.100.0.2","150.100.12.4","TCP","64","57300  >  49153 [ACK] Seq=16401 Ack=8201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12033","40.481561","150.100.12.131","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7301 Ack=14601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12034","40.481561","150.100.0.2","150.100.12.131","TCP","158","57300  >  49153 [ACK] Seq=14601 Ack=7401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12035","40.481575","150.100.0.2","150.100.12.131","TCP","158","57300  >  49153 [ACK] Seq=14701 Ack=7401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12036","40.481649","150.100.12.131","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7401 Ack=14801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12037","40.486374","150.100.12.7","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8801 Ack=17601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12038","40.486374","150.100.0.2","150.100.12.7","TCP","158","57300  >  49153 [ACK] Seq=17601 Ack=8901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12039","40.486388","150.100.0.2","150.100.12.7","TCP","158","57300  >  49153 [ACK] Seq=17701 Ack=8901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12040","40.486460","150.100.12.7","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8901 Ack=17801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12041","40.491664","150.100.12.138","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8401 Ack=16801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12042","40.491664","150.100.0.2","150.100.12.138","TCP","158","57300  >  49153 [ACK] Seq=16801 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12043","40.491677","150.100.0.2","150.100.12.138","TCP","158","57300  >  49153 [ACK] Seq=16901 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12044","40.491746","150.100.12.138","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8501 Ack=17001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12045","40.521368","150.100.0.2","150.100.15.5","TCP","64","57300  >  49153 [ACK] Seq=15001 Ack=7501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12046","40.542523","150.100.0.2","150.100.12.12","TCP","64","57300  >  49153 [ACK] Seq=15801 Ack=7901 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12047","40.549433","150.100.12.134","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12048","40.549433","150.100.0.2","150.100.12.134","TCP","158","57300  >  49153 [ACK] Seq=16401 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12049","40.549447","150.100.0.2","150.100.12.134","TCP","158","57300  >  49153 [ACK] Seq=16501 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12050","40.549515","150.100.12.134","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12051","40.561806","150.100.12.137","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8501 Ack=17001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12052","40.561806","150.100.0.2","150.100.12.137","TCP","158","57300  >  49153 [ACK] Seq=17001 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12053","40.561820","150.100.0.2","150.100.12.137","TCP","158","57300  >  49153 [ACK] Seq=17101 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"12054","40.561894","150.100.12.137","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8601 Ack=17201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
